FID,Id,gridcode,Persistence,Variable,Area
1244,1245,204,20,Variable 4,50.000000000000000
1245,1246,151,15,Variable 1,225.000000000000000
1246,1247,101,10,Variable 1,725.000000000000000
1247,1248,154,15,Variable 4,700.000000000000000
1248,1249,153,15,Variable 3,100.000000000000000
1249,1250,204,20,Variable 4,25.000000000000000
1250,1251,304,30,Variable 4,375.000000000000000
1251,1252,203,20,Variable 3,25.000000000000000
1252,1253,204,20,Variable 4,125.000000000000000
1253,1254,203,20,Variable 3,11775.000000000000000
1254,1255,153,15,Variable 3,25.000000000000000
1255,1256,201,20,Variable 1,50.000000000000000
1256,1257,301,30,Variable 1,25.000000000000000
1257,1258,203,20,Variable 3,75.000000000000000
1258,1259,101,10,Variable 1,50.000000000000000
1259,1260,303,30,Variable 3,10250.000000000000000
1260,1261,203,20,Variable 3,25.000000000000000
1261,1262,203,20,Variable 3,25.000000000000000
1262,1263,154,15,Variable 4,25.000000000000000
1263,1264,154,15,Variable 4,25.000000000000000
1264,1265,153,15,Variable 3,25.000000000000000
1265,1266,104,10,Variable 4,25.000000000000000
1266,1267,151,15,Variable 1,150.000000000000000
1267,1268,203,20,Variable 3,25.000000000000000
1268,1269,204,20,Variable 4,25.000000000000000
1269,1270,151,15,Variable 1,25.000000000000000
1270,1271,201,20,Variable 1,25.000000000000000
1271,1272,201,20,Variable 1,25.000000000000000
1272,1273,104,10,Variable 4,600.000000000000000
1273,1274,153,15,Variable 3,25.000000000000000
1274,1275,104,10,Variable 4,25.000000000000000
1275,1276,204,20,Variable 4,125.000000000000000
1276,1277,203,20,Variable 3,25.000000000000000
1277,1278,204,20,Variable 4,1450.000000000000000
1278,1279,203,20,Variable 3,150.000000000000000
1279,1280,204,20,Variable 4,25.000000000000000
1280,1281,154,15,Variable 4,125.000000000000000
1281,1282,154,15,Variable 4,50.000000000000000
1282,1283,203,20,Variable 3,50.000000000000000
1283,1284,153,15,Variable 3,350.000000000000000
1284,1285,153,15,Variable 3,25.000000000000000
1285,1286,103,10,Variable 3,25.000000000000000
1286,1287,301,30,Variable 1,25.000000000000000
1287,1288,201,20,Variable 1,25.000000000000000
1288,1289,203,20,Variable 3,50.000000000000000
1289,1290,101,10,Variable 1,25.000000000000000
1290,1291,201,20,Variable 1,2750.000000000000000
1291,1292,204,20,Variable 4,125.000000000000000
1292,1293,201,20,Variable 1,25.000000000000000
1293,1294,154,15,Variable 4,25.000000000000000
1294,1295,203,20,Variable 3,50.000000000000000
1295,1296,104,10,Variable 4,25.000000000000000
1296,1297,303,30,Variable 3,50.000000000000000
1297,1298,153,15,Variable 3,100.000000000000000
1298,1299,204,20,Variable 4,1325.000000000000000
1299,1300,154,15,Variable 4,25.000000000000000
1300,1301,101,10,Variable 1,25.000000000000000
1301,1302,153,15,Variable 3,25.000000000000000
1302,1303,301,30,Variable 1,50.000000000000000
1303,1304,104,10,Variable 4,50.000000000000000
1304,1305,504,50,Variable 4,5250.000000000000000
1305,1306,403,40,Variable 3,1375.000000000000000
1306,1307,203,20,Variable 3,50.000000000000000
1307,1308,204,20,Variable 4,25.000000000000000
1308,1309,154,15,Variable 4,31600.000000000000000
1309,1310,54,5,Variable 4,25.000000000000000
1310,1311,151,15,Variable 1,350.000000000000000
1311,1312,101,10,Variable 1,75.000000000000000
1312,1313,304,30,Variable 4,25.000000000000000
1313,1314,303,30,Variable 3,375.000000000000000
1314,1315,153,15,Variable 3,1075.000000000000000
1315,1316,153,15,Variable 3,25.000000000000000
1316,1317,154,15,Variable 4,25.000000000000000
1317,1318,154,15,Variable 4,25.000000000000000
1318,1319,101,10,Variable 1,3525.000000000000000
1319,1320,153,15,Variable 3,25.000000000000000
1320,1321,153,15,Variable 3,100.000000000000000
1321,1322,403,40,Variable 3,25.000000000000000
1322,1323,403,40,Variable 3,25.000000000000000
1323,1324,203,20,Variable 3,25.000000000000000
1324,1325,154,15,Variable 4,25.000000000000000
1325,1326,54,5,Variable 4,25.000000000000000
1326,1327,151,15,Variable 1,25.000000000000000
1327,1328,151,15,Variable 1,300.000000000000000
1328,1329,104,10,Variable 4,25.000000000000000
1329,1330,151,15,Variable 1,625.000000000000000
1330,1331,151,15,Variable 1,25.000000000000000
1331,1332,101,10,Variable 1,25.000000000000000
1332,1333,201,20,Variable 1,25.000000000000000
1333,1334,154,15,Variable 4,575.000000000000000
1334,1335,104,10,Variable 4,25.000000000000000
1335,1336,104,10,Variable 4,50.000000000000000
1336,1337,154,15,Variable 4,50.000000000000000
1337,1338,303,30,Variable 3,525.000000000000000
1338,1339,203,20,Variable 3,150.000000000000000
1339,1340,154,15,Variable 4,25.000000000000000
1340,1341,153,15,Variable 3,125.000000000000000
1341,1342,154,15,Variable 4,150.000000000000000
1342,1343,203,20,Variable 3,150.000000000000000
1343,1344,153,15,Variable 3,25.000000000000000
1344,1345,154,15,Variable 4,25.000000000000000
1345,1346,153,15,Variable 3,25.000000000000000
1346,1347,303,30,Variable 3,6050.000000000000000
1347,1348,203,20,Variable 3,25.000000000000000
1348,1349,151,15,Variable 1,25.000000000000000
1349,1350,151,15,Variable 1,25.000000000000000
1350,1351,101,10,Variable 1,25.000000000000000
1351,1352,101,10,Variable 1,225.000000000000000
1352,1353,304,30,Variable 4,1525.000000000000000
1353,1354,153,15,Variable 3,225.000000000000000
1354,1355,154,15,Variable 4,25.000000000000000
1355,1356,203,20,Variable 3,50.000000000000000
1356,1357,153,15,Variable 3,625.000000000000000
1357,1358,203,20,Variable 3,75.000000000000000
1358,1359,304,30,Variable 4,425.000000000000000
1359,1360,154,15,Variable 4,25.000000000000000
1360,1361,153,15,Variable 3,25.000000000000000
1361,1362,154,15,Variable 4,25.000000000000000
1362,1363,154,15,Variable 4,25.000000000000000
1363,1364,101,10,Variable 1,25.000000000000000
1364,1365,103,10,Variable 3,50.000000000000000
1365,1366,504,50,Variable 4,300.000000000000000
1366,1367,303,30,Variable 3,25.000000000000000
1367,1368,203,20,Variable 3,25.000000000000000
1368,1369,101,10,Variable 1,1550.000000000000000
1369,1370,304,30,Variable 4,25.000000000000000
1370,1371,204,20,Variable 4,1175.000000000000000
1371,1372,201,20,Variable 1,25.000000000000000
1372,1373,204,20,Variable 4,75.000000000000000
1373,1374,153,15,Variable 3,25.000000000000000
1374,1375,154,15,Variable 4,25.000000000000000
1375,1376,104,10,Variable 4,25.000000000000000
1376,1377,154,15,Variable 4,25.000000000000000
1377,1378,153,15,Variable 3,25.000000000000000
1378,1379,151,15,Variable 1,250.000000000000000
1379,1380,154,15,Variable 4,150.000000000000000
1380,1381,101,10,Variable 1,25.000000000000000
1381,1382,101,10,Variable 1,25.000000000000000
1382,1383,504,50,Variable 4,100.000000000000000
1383,1384,203,20,Variable 3,25.000000000000000
1384,1385,151,15,Variable 1,125.000000000000000
1385,1386,54,5,Variable 4,25.000000000000000
1386,1387,54,5,Variable 4,50.000000000000000
1387,1388,101,10,Variable 1,50.000000000000000
1388,1389,203,20,Variable 3,2800.000000000000000
1389,1390,204,20,Variable 4,25.000000000000000
1390,1391,153,15,Variable 3,25.000000000000000
1391,1392,154,15,Variable 4,75.000000000000000
1392,1393,201,20,Variable 1,50.000000000000000
1393,1394,151,15,Variable 1,50.000000000000000
1394,1395,101,10,Variable 1,25.000000000000000
1395,1396,101,10,Variable 1,25.000000000000000
1396,1397,504,50,Variable 4,75.000000000000000
1397,1398,203,20,Variable 3,25.000000000000000
1398,1399,204,20,Variable 4,425.000000000000000
1399,1400,54,5,Variable 4,25.000000000000000
1400,1401,151,15,Variable 1,25.000000000000000
1401,1402,201,20,Variable 1,125.000000000000000
1402,1403,151,15,Variable 1,25.000000000000000
1403,1404,101,10,Variable 1,50.000000000000000
1404,1405,151,15,Variable 1,25.000000000000000
1405,1406,201,20,Variable 1,150.000000000000000
1406,1407,201,20,Variable 1,25.000000000000000
1407,1408,151,15,Variable 1,225.000000000000000
1408,1409,203,20,Variable 3,25.000000000000000
1409,1410,204,20,Variable 4,25.000000000000000
1410,1411,154,15,Variable 4,25.000000000000000
1411,1412,154,15,Variable 4,25.000000000000000
1412,1413,104,10,Variable 4,25.000000000000000
1413,1414,201,20,Variable 1,25.000000000000000
1414,1415,151,15,Variable 1,50.000000000000000
1415,1416,101,10,Variable 1,75.000000000000000
1416,1417,504,50,Variable 4,50.000000000000000
1417,1418,504,50,Variable 4,100.000000000000000
1418,1419,201,20,Variable 1,50.000000000000000
1419,1420,151,15,Variable 1,25.000000000000000
1420,1421,54,5,Variable 4,50.000000000000000
1421,1422,201,20,Variable 1,25.000000000000000
1422,1423,101,10,Variable 1,25.000000000000000
1423,1424,101,10,Variable 1,25.000000000000000
1424,1425,303,30,Variable 3,50.000000000000000
1425,1426,303,30,Variable 3,25.000000000000000
1426,1427,154,15,Variable 4,25.000000000000000
1427,1428,203,20,Variable 3,25.000000000000000
1428,1429,204,20,Variable 4,75.000000000000000
1429,1430,153,15,Variable 3,250.000000000000000
1430,1431,104,10,Variable 4,50.000000000000000
1431,1432,103,10,Variable 3,25.000000000000000
1432,1433,201,20,Variable 1,50.000000000000000
1433,1434,504,50,Variable 4,25.000000000000000
1434,1435,504,50,Variable 4,75.000000000000000
1435,1436,204,20,Variable 4,125.000000000000000
1436,1437,201,20,Variable 1,6375.000000000000000
1437,1438,204,20,Variable 4,25.000000000000000
1438,1439,51,5,Variable 1,50.000000000000000
1439,1440,54,5,Variable 4,50.000000000000000
1440,1441,101,10,Variable 1,25.000000000000000
1441,1442,304,30,Variable 4,50.000000000000000
1442,1443,204,20,Variable 4,25.000000000000000
1443,1444,203,20,Variable 3,25.000000000000000
1444,1445,304,30,Variable 4,25.000000000000000
1445,1446,303,30,Variable 3,25.000000000000000
1446,1447,153,15,Variable 3,1400.000000000000000
1447,1448,203,20,Variable 3,25.000000000000000
1448,1449,153,15,Variable 3,275.000000000000000
1449,1450,154,15,Variable 4,1500.000000000000000
1450,1451,154,15,Variable 4,25.000000000000000
1451,1452,204,20,Variable 4,25.000000000000000
1452,1453,154,15,Variable 4,25.000000000000000
1453,1454,104,10,Variable 4,300.000000000000000
1454,1455,201,20,Variable 1,25.000000000000000
1455,1456,103,10,Variable 3,75.000000000000000
1456,1457,104,10,Variable 4,75.000000000000000
1457,1458,504,50,Variable 4,275.000000000000000
1458,1459,204,20,Variable 4,50.000000000000000
1459,1460,201,20,Variable 1,50.000000000000000
1460,1461,204,20,Variable 4,25.000000000000000
1461,1462,104,10,Variable 4,25.000000000000000
1462,1463,201,20,Variable 1,25.000000000000000
1463,1464,151,15,Variable 1,25.000000000000000
1464,1465,101,10,Variable 1,25.000000000000000
1465,1466,204,20,Variable 4,25.000000000000000
1466,1467,153,15,Variable 3,25.000000000000000
1467,1468,153,15,Variable 3,25.000000000000000
1468,1469,154,15,Variable 4,25.000000000000000
1469,1470,203,20,Variable 3,25.000000000000000
1470,1471,203,20,Variable 3,1350.000000000000000
1471,1472,104,10,Variable 4,25.000000000000000
1472,1473,103,10,Variable 3,25.000000000000000
1473,1474,504,50,Variable 4,225.000000000000000
1474,1475,201,20,Variable 1,50.000000000000000
1475,1476,204,20,Variable 4,25.000000000000000
1476,1477,104,10,Variable 4,25.000000000000000
1477,1478,201,20,Variable 1,25.000000000000000
1478,1479,151,15,Variable 1,25.000000000000000
1479,1480,201,20,Variable 1,25.000000000000000
1480,1481,204,20,Variable 4,25.000000000000000
1481,1482,304,30,Variable 4,25.000000000000000
1482,1483,204,20,Variable 4,25.000000000000000
1483,1484,154,15,Variable 4,25.000000000000000
1484,1485,153,15,Variable 3,25.000000000000000
1485,1486,154,15,Variable 4,4850.000000000000000
1486,1487,203,20,Variable 3,25.000000000000000
1487,1488,154,15,Variable 4,25.000000000000000
1488,1489,154,15,Variable 4,50.000000000000000
1489,1490,153,15,Variable 3,950.000000000000000
1490,1491,51,5,Variable 1,25.000000000000000
1491,1492,154,15,Variable 4,25.000000000000000
1492,1493,504,50,Variable 4,200.000000000000000
1493,1494,151,15,Variable 1,11375.000000000000000
1494,1495,104,10,Variable 4,25.000000000000000
1495,1496,304,30,Variable 4,50.000000000000000
1496,1497,204,20,Variable 4,25.000000000000000
1497,1498,153,15,Variable 3,25.000000000000000
1498,1499,154,15,Variable 4,450.000000000000000
1499,1500,203,20,Variable 3,150.000000000000000
1500,1501,154,15,Variable 4,25.000000000000000
1501,1502,203,20,Variable 3,50.000000000000000
1502,1503,204,20,Variable 4,200.000000000000000
1503,1504,303,30,Variable 3,50.000000000000000
1504,1505,104,10,Variable 4,17375.000000000000000
1505,1506,154,15,Variable 4,25.000000000000000
1506,1507,154,15,Variable 4,50.000000000000000
1507,1508,153,15,Variable 3,100.000000000000000
1508,1509,153,15,Variable 3,50.000000000000000
1509,1510,104,10,Variable 4,50.000000000000000
1510,1511,104,10,Variable 4,25.000000000000000
1511,1512,151,15,Variable 1,11600.000000000000000
1512,1513,104,10,Variable 4,1375.000000000000000
1513,1514,203,20,Variable 3,25.000000000000000
1514,1515,504,50,Variable 4,100.000000000000000
1515,1516,204,20,Variable 4,50.000000000000000
1516,1517,154,15,Variable 4,25.000000000000000
1517,1518,201,20,Variable 1,150.000000000000000
1518,1519,54,5,Variable 4,25.000000000000000
1519,1520,101,10,Variable 1,25.000000000000000
1520,1521,204,20,Variable 4,25.000000000000000
1521,1522,153,15,Variable 3,425.000000000000000
1522,1523,203,20,Variable 3,125.000000000000000
1523,1524,154,15,Variable 4,2975.000000000000000
1524,1525,153,15,Variable 3,25.000000000000000
1525,1526,153,15,Variable 3,25.000000000000000
1526,1527,154,15,Variable 4,25.000000000000000
1527,1528,104,10,Variable 4,16125.000000000000000
1528,1529,504,50,Variable 4,50.000000000000000
1529,1530,154,15,Variable 4,25.000000000000000
1530,1531,201,20,Variable 1,50.000000000000000
1531,1532,101,10,Variable 1,75.000000000000000
1532,1533,203,20,Variable 3,75.000000000000000
1533,1534,153,15,Variable 3,2200.000000000000000
1534,1535,203,20,Variable 3,25.000000000000000
1535,1536,303,30,Variable 3,200.000000000000000
1536,1537,204,20,Variable 4,1150.000000000000000
1537,1538,154,15,Variable 4,25.000000000000000
1538,1539,303,30,Variable 3,25.000000000000000
1539,1540,154,15,Variable 4,25.000000000000000
1540,1541,204,20,Variable 4,150.000000000000000
1541,1542,203,20,Variable 3,975.000000000000000
1542,1543,151,15,Variable 1,100.000000000000000
1543,1544,504,50,Variable 4,25.000000000000000
1544,1545,204,20,Variable 4,125.000000000000000
1545,1546,154,15,Variable 4,25.000000000000000
1546,1547,201,20,Variable 1,25.000000000000000
1547,1548,54,5,Variable 4,25.000000000000000
1548,1549,54,5,Variable 4,25.000000000000000
1549,1550,101,10,Variable 1,700.000000000000000
1550,1551,203,20,Variable 3,50.000000000000000
1551,1552,154,15,Variable 4,150.000000000000000
1552,1553,303,30,Variable 3,25.000000000000000
1553,1554,203,20,Variable 3,25.000000000000000
1554,1555,203,20,Variable 3,575.000000000000000
1555,1556,303,30,Variable 3,25.000000000000000
1556,1557,204,20,Variable 4,25.000000000000000
1557,1558,153,15,Variable 3,225.000000000000000
1558,1559,104,10,Variable 4,175.000000000000000
1559,1560,101,10,Variable 1,825.000000000000000
1560,1561,504,50,Variable 4,25.000000000000000
1561,1562,204,20,Variable 4,50.000000000000000
1562,1563,201,20,Variable 1,25.000000000000000
1563,1564,101,10,Variable 1,175.000000000000000
1564,1565,404,40,Variable 4,75.000000000000000
1565,1566,153,15,Variable 3,25.000000000000000
1566,1567,154,15,Variable 4,225.000000000000000
1567,1568,153,15,Variable 3,50.000000000000000
1568,1569,153,15,Variable 3,150.000000000000000
1569,1570,203,20,Variable 3,150.000000000000000
1570,1571,154,15,Variable 4,25.000000000000000
1571,1572,154,15,Variable 4,225.000000000000000
1572,1573,154,15,Variable 4,25.000000000000000
1573,1574,203,20,Variable 3,25.000000000000000
1574,1575,154,15,Variable 4,25.000000000000000
1575,1576,203,20,Variable 3,50.000000000000000
1576,1577,153,15,Variable 3,25.000000000000000
1577,1578,153,15,Variable 3,16425.000000000000000
1578,1579,153,15,Variable 3,25.000000000000000
1579,1580,151,15,Variable 1,350.000000000000000
1580,1581,203,20,Variable 3,50.000000000000000
1581,1582,404,40,Variable 4,17775.000000000000000
1582,1583,204,20,Variable 4,25.000000000000000
1583,1584,201,20,Variable 1,50.000000000000000
1584,1585,101,10,Variable 1,125.000000000000000
1585,1586,101,10,Variable 1,25.000000000000000
1586,1587,304,30,Variable 4,1275.000000000000000
1587,1588,203,20,Variable 3,50.000000000000000
1588,1589,153,15,Variable 3,25.000000000000000
1589,1590,154,15,Variable 4,25.000000000000000
1590,1591,154,15,Variable 4,25.000000000000000
1591,1592,204,20,Variable 4,100.000000000000000
1592,1593,153,15,Variable 3,50.000000000000000
1593,1594,153,15,Variable 3,25.000000000000000
1594,1595,153,15,Variable 3,25.000000000000000
1595,1596,404,40,Variable 4,25.000000000000000
1596,1597,304,30,Variable 4,9875.000000000000000
1597,1598,204,20,Variable 4,25.000000000000000
1598,1599,304,30,Variable 4,25.000000000000000
1599,1600,303,30,Variable 3,50.000000000000000
1600,1601,153,15,Variable 3,150.000000000000000
1601,1602,203,20,Variable 3,300.000000000000000
1602,1603,153,15,Variable 3,50.000000000000000
1603,1604,203,20,Variable 3,75.000000000000000
1604,1605,203,20,Variable 3,75.000000000000000
1605,1606,153,15,Variable 3,25.000000000000000
1606,1607,201,20,Variable 1,25.000000000000000
1607,1608,304,30,Variable 4,25.000000000000000
1608,1609,204,20,Variable 4,25.000000000000000
1609,1610,54,5,Variable 4,25.000000000000000
1610,1611,54,5,Variable 4,25.000000000000000
1611,1612,204,20,Variable 4,25.000000000000000
1612,1613,154,15,Variable 4,25.000000000000000
1613,1614,303,30,Variable 3,150.000000000000000
1614,1615,153,15,Variable 3,25.000000000000000
1615,1616,154,15,Variable 4,125.000000000000000
1616,1617,154,15,Variable 4,50.000000000000000
1617,1618,104,10,Variable 4,25.000000000000000
1618,1619,304,30,Variable 4,25.000000000000000
1619,1620,201,20,Variable 1,150.000000000000000
1620,1621,104,10,Variable 4,100.000000000000000
1621,1622,101,10,Variable 1,100.000000000000000
1622,1623,54,5,Variable 4,25.000000000000000
1623,1624,304,30,Variable 4,25.000000000000000
1624,1625,153,15,Variable 3,25.000000000000000
1625,1626,153,15,Variable 3,25.000000000000000
1626,1627,154,15,Variable 4,25.000000000000000
1627,1628,104,10,Variable 4,25.000000000000000
1628,1629,154,15,Variable 4,275.000000000000000
1629,1630,404,40,Variable 4,200.000000000000000
1630,1631,304,30,Variable 4,25.000000000000000
1631,1632,154,15,Variable 4,25.000000000000000
1632,1633,54,5,Variable 4,25.000000000000000
1633,1634,203,20,Variable 3,100.000000000000000
1634,1635,203,20,Variable 3,4625.000000000000000
1635,1636,104,10,Variable 4,25.000000000000000
1636,1637,404,40,Variable 4,25.000000000000000
1637,1638,304,30,Variable 4,25.000000000000000
1638,1639,201,20,Variable 1,100.000000000000000
1639,1640,54,5,Variable 4,25.000000000000000
1640,1641,101,10,Variable 1,25.000000000000000
1641,1642,151,15,Variable 1,5275.000000000000000
1642,1643,153,15,Variable 3,25.000000000000000
1643,1644,203,20,Variable 3,2025.000000000000000
1644,1645,153,15,Variable 3,25.000000000000000
1645,1646,203,20,Variable 3,25.000000000000000
1646,1647,404,40,Variable 4,25.000000000000000
1647,1648,304,30,Variable 4,25.000000000000000
1648,1649,201,20,Variable 1,50.000000000000000
1649,1650,151,15,Variable 1,975.000000000000000
1650,1651,154,15,Variable 4,25.000000000000000
1651,1652,54,5,Variable 4,25.000000000000000
1652,1653,54,5,Variable 4,25.000000000000000
1653,1654,204,20,Variable 4,100.000000000000000
1654,1655,203,20,Variable 3,25.000000000000000
1655,1656,154,15,Variable 4,350.000000000000000
1656,1657,501,50,Variable 1,25.000000000000000
1657,1658,103,10,Variable 3,25.000000000000000
1658,1659,203,20,Variable 3,200.000000000000000
1659,1660,203,20,Variable 3,25.000000000000000
1660,1661,153,15,Variable 3,75.000000000000000
1661,1662,404,40,Variable 4,50.000000000000000
1662,1663,304,30,Variable 4,25.000000000000000
1663,1664,201,20,Variable 1,25.000000000000000
1664,1665,204,20,Variable 4,25.000000000000000
1665,1666,151,15,Variable 1,525.000000000000000
1666,1667,201,20,Variable 1,25.000000000000000
1667,1668,204,20,Variable 4,25.000000000000000
1668,1669,203,20,Variable 3,25.000000000000000
1669,1670,103,10,Variable 3,75.000000000000000
1670,1671,154,15,Variable 4,25.000000000000000
1671,1672,153,15,Variable 3,25.000000000000000
1672,1673,153,15,Variable 3,25.000000000000000
1673,1674,404,40,Variable 4,50.000000000000000
1674,1675,304,30,Variable 4,25.000000000000000
1675,1676,201,20,Variable 1,25.000000000000000
1676,1677,201,20,Variable 1,25.000000000000000
1677,1678,204,20,Variable 4,25.000000000000000
1678,1679,203,20,Variable 3,25.000000000000000
1679,1680,104,10,Variable 4,25.000000000000000
1680,1681,203,20,Variable 3,1725.000000000000000
1681,1682,203,20,Variable 3,25.000000000000000
1682,1683,201,20,Variable 1,25.000000000000000
1683,1684,204,20,Variable 4,25.000000000000000
1684,1685,151,15,Variable 1,50.000000000000000
1685,1686,201,20,Variable 1,25.000000000000000
1686,1687,204,20,Variable 4,25.000000000000000
1687,1688,203,20,Variable 3,25.000000000000000
1688,1689,101,10,Variable 1,100.000000000000000
1689,1690,153,15,Variable 3,1675.000000000000000
1690,1691,154,15,Variable 4,50.000000000000000
1691,1692,153,15,Variable 3,25.000000000000000
1692,1693,104,10,Variable 4,25.000000000000000
1693,1694,201,20,Variable 1,1000.000000000000000
1694,1695,154,15,Variable 4,250.000000000000000
1695,1696,103,10,Variable 3,25.000000000000000
1696,1697,203,20,Variable 3,25.000000000000000
1697,1698,404,40,Variable 4,100.000000000000000
1698,1699,304,30,Variable 4,25.000000000000000
1699,1700,201,20,Variable 1,25.000000000000000
1700,1701,204,20,Variable 4,25.000000000000000
1701,1702,54,5,Variable 4,25.000000000000000
1702,1703,54,5,Variable 4,25.000000000000000
1703,1704,101,10,Variable 1,775.000000000000000
1704,1705,204,20,Variable 4,150.000000000000000
1705,1706,201,20,Variable 1,25.000000000000000
1706,1707,154,15,Variable 4,25.000000000000000
1707,1708,203,20,Variable 3,25.000000000000000
1708,1709,203,20,Variable 3,2175.000000000000000
1709,1710,154,15,Variable 4,475.000000000000000
1710,1711,401,40,Variable 1,50.000000000000000
1711,1712,104,10,Variable 4,25.000000000000000
1712,1713,154,15,Variable 4,75.000000000000000
1713,1714,104,10,Variable 4,150.000000000000000
1714,1715,103,10,Variable 3,25.000000000000000
1715,1716,203,20,Variable 3,25.000000000000000
1716,1717,404,40,Variable 4,25.000000000000000
1717,1718,304,30,Variable 4,25.000000000000000
1718,1719,201,20,Variable 1,50.000000000000000
1719,1720,101,10,Variable 1,25.000000000000000
1720,1721,201,20,Variable 1,25.000000000000000
1721,1722,104,10,Variable 4,25.000000000000000
1722,1723,153,15,Variable 3,75.000000000000000
1723,1724,103,10,Variable 3,25.000000000000000
1724,1725,501,50,Variable 1,25.000000000000000
1725,1726,401,40,Variable 1,25.000000000000000
1726,1727,104,10,Variable 4,25.000000000000000
1727,1728,104,10,Variable 4,25.000000000000000
1728,1729,154,15,Variable 4,25.000000000000000
1729,1730,104,10,Variable 4,150.000000000000000
1730,1731,203,20,Variable 3,25.000000000000000
1731,1732,504,50,Variable 4,25.000000000000000
1732,1733,404,40,Variable 4,25.000000000000000
1733,1734,304,30,Variable 4,25.000000000000000
1734,1735,201,20,Variable 1,50.000000000000000
1735,1736,154,15,Variable 4,25.000000000000000
1736,1737,101,10,Variable 1,15650.000000000000000
1737,1738,201,20,Variable 1,25.000000000000000
1738,1739,153,15,Variable 3,25.000000000000000
1739,1740,203,20,Variable 3,125.000000000000000
1740,1741,203,20,Variable 3,25.000000000000000
1741,1742,154,15,Variable 4,25.000000000000000
1742,1743,153,15,Variable 3,1300.000000000000000
1743,1744,404,40,Variable 4,50.000000000000000
1744,1745,304,30,Variable 4,25.000000000000000
1745,1746,201,20,Variable 1,25.000000000000000
1746,1747,154,15,Variable 4,25.000000000000000
1747,1748,201,20,Variable 1,25.000000000000000
1748,1749,104,10,Variable 4,50.000000000000000
1749,1750,104,10,Variable 4,25.000000000000000
1750,1751,104,10,Variable 4,1900.000000000000000
1751,1752,203,20,Variable 3,50.000000000000000
1752,1753,501,50,Variable 1,50.000000000000000
1753,1754,104,10,Variable 4,25.000000000000000
1754,1755,104,10,Variable 4,50.000000000000000
1755,1756,153,15,Variable 3,50.000000000000000
1756,1757,154,15,Variable 4,25.000000000000000
1757,1758,404,40,Variable 4,50.000000000000000
1758,1759,304,30,Variable 4,25.000000000000000
1759,1760,204,20,Variable 4,50.000000000000000
1760,1761,151,15,Variable 1,675.000000000000000
1761,1762,201,20,Variable 1,25.000000000000000
1762,1763,153,15,Variable 3,50.000000000000000
1763,1764,203,20,Variable 3,25.000000000000000
1764,1765,153,15,Variable 3,25.000000000000000
1765,1766,153,15,Variable 3,25.000000000000000
1766,1767,154,15,Variable 4,15950.000000000000000
1767,1768,153,15,Variable 3,25.000000000000000
1768,1769,203,20,Variable 3,25.000000000000000
1769,1770,504,50,Variable 4,25.000000000000000
1770,1771,404,40,Variable 4,25.000000000000000
1771,1772,304,30,Variable 4,25.000000000000000
1772,1773,204,20,Variable 4,50.000000000000000
1773,1774,151,15,Variable 1,25.000000000000000
1774,1775,101,10,Variable 1,25.000000000000000
1775,1776,151,15,Variable 1,275.000000000000000
1776,1777,201,20,Variable 1,25.000000000000000
1777,1778,104,10,Variable 4,25.000000000000000
1778,1779,101,10,Variable 1,425.000000000000000
1779,1780,104,10,Variable 4,25.000000000000000
1780,1781,153,15,Variable 3,125.000000000000000
1781,1782,153,15,Variable 3,50.000000000000000
1782,1783,204,20,Variable 4,25.000000000000000
1783,1784,104,10,Variable 4,25.000000000000000
1784,1785,104,10,Variable 4,25.000000000000000
1785,1786,104,10,Variable 4,25.000000000000000
1786,1787,404,40,Variable 4,25.000000000000000
1787,1788,304,30,Variable 4,50.000000000000000
1788,1789,204,20,Variable 4,25.000000000000000
1789,1790,151,15,Variable 1,50.000000000000000
1790,1791,201,20,Variable 1,25.000000000000000
1791,1792,104,10,Variable 4,525.000000000000000
1792,1793,204,20,Variable 4,100.000000000000000
1793,1794,404,40,Variable 4,50.000000000000000
1794,1795,304,30,Variable 4,25.000000000000000
1795,1796,204,20,Variable 4,25.000000000000000
1796,1797,151,15,Variable 1,25.000000000000000
1797,1798,201,20,Variable 1,25.000000000000000
1798,1799,104,10,Variable 4,25.000000000000000
1799,1800,203,20,Variable 3,100.000000000000000
1800,1801,153,15,Variable 3,25.000000000000000
1801,1802,154,15,Variable 4,375.000000000000000
1802,1803,103,10,Variable 3,25.000000000000000
1803,1804,151,15,Variable 1,25.000000000000000
1804,1805,404,40,Variable 4,25.000000000000000
1805,1806,304,30,Variable 4,25.000000000000000
1806,1807,204,20,Variable 4,25.000000000000000
1807,1808,151,15,Variable 1,25.000000000000000
1808,1809,151,15,Variable 1,50.000000000000000
1809,1810,201,20,Variable 1,25.000000000000000
1810,1811,104,10,Variable 4,450.000000000000000
1811,1812,153,15,Variable 3,75.000000000000000
1812,1813,501,50,Variable 1,50.000000000000000
1813,1814,501,50,Variable 1,75.000000000000000
1814,1815,203,20,Variable 3,425.000000000000000
1815,1816,104,10,Variable 4,25.000000000000000
1816,1817,404,40,Variable 4,25.000000000000000
1817,1818,304,30,Variable 4,50.000000000000000
1818,1819,51,5,Variable 1,25.000000000000000
1819,1820,201,20,Variable 1,25.000000000000000
1820,1821,104,10,Variable 4,25.000000000000000
1821,1822,101,10,Variable 1,100.000000000000000
1822,1823,104,10,Variable 4,75.000000000000000
1823,1824,104,10,Variable 4,25.000000000000000
